participant,group,eng_variety,spn_variety,have_ln,aoa,check_pass,check_fails,item,speaker_variety,condition,sentence_type,sentence,correct_response,response,is_correct,rt_raw,trial_n,sentence_dur,rt_adj
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,castilian,mismatch,declarative-narrow-focus,Mi madre come la fruta,0,0,1,2.001395,4,1.49,0.511395
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,chilean,match,interrogative-total-yn,Mariano habla del tiempo,1,1,1,1.826765,5,1.37,0.45676499999999987
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,mexican,mismatch,interrogative-partial-wh,Por que venia del lago,1,1,1,2.612875,6,1.07,1.5428749999999998
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,peruvian,match,interrogative-total-yn,Marta abre el regalo,1,1,1,1.98635,7,1.53,0.45635000000000003
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,argentine,mismatch,declarative-broad-focus,El hombre mira la luna,0,0,1,1.71344,8,1.18,0.5334400000000001
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,puertorican,match,declarative-narrow-focus,Manuela vende el carro,0,0,1,1.741525,9,1.22,0.521525
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,chilean,match,declarative-broad-focus,David leia el libro,0,0,1,1.862845,10,1.02,0.8428450000000001
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,argentine,match,declarative-narrow-focus,Ana lleva el abrigo,0,0,1,1.452415,11,1.16,0.2924150000000001
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,andalusian,match,declarative-narrow-focus,Maria bebe el vino,0,1,0,3.64967,12,1.34,2.3096699999999997
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-hombre-mira-la-luna.wav,castilian,mismatch,declarative-narrow-focus,El hombre mira la luna,0,0,1,3.41903,13,1.28,2.13903
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,chilean,match,interrogative-partial-wh,Por que ama la navidad,1,1,1,2.09792,14,1.19,0.9079199999999998
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Daniel-iba-a-Bolivia.wav,mexican,match,declarative-narrow-focus,Daniel iba a Bolivia,0,0,1,1.64035,15,1.1,0.5403499999999999
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-maestra-vive-en-Paris.wav,peruvian,mismatch,declarative-narrow-focus,La maestra vive en Paris,0,0,1,2.13997,16,1.74,0.39996999999999994
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,chilean,match,interrogative-partial-wh,Por que hablaba del agua,1,1,1,2.095285,17,1.49,0.6052850000000001
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,mexican,mismatch,declarative-broad-focus,Mi tia odia la lluvia,0,0,1,1.677455,18,1.14,0.537455
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,chilean,match,declarative-broad-focus,Daniel iba a Bolivia,0,0,1,1.577135,19,1.1,0.47713499999999986
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-nino-oye-el-rio.wav,argentine,mismatch,declarative-broad-focus,El nino oye el rio,0,1,0,4.21756,20,1.56,2.6575599999999997
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,chilean,match,interrogative-total-yn,David leia el libro,1,1,1,1.717565,21,1.2,0.517565
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,cuban,match,declarative-broad-focus,Manuela vende el carro,0,0,1,1.817725,22,1.39,0.42772500000000013
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,cuban,match,interrogative-partial-wh,Por que iba a Bolivia,1,1,1,1.43554,23,1.2,0.23554000000000008
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,argentine,match,declarative-broad-focus,Ana lleva el abrigo,0,0,1,1.6924,24,1.1,0.5923999999999998
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,argentine,mismatch,interrogative-partial-wh,Cuando miraba la luna,1,1,1,2.318555,25,1.17,1.148555
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,peruvian,match,interrogative-total-yn,Manuela vende el carro,1,1,1,2.227395,26,1.56,0.667395
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Marta-abre-el-regalo.wav,andalusian,match,declarative-narrow-focus,Marta abre el regalo,0,0,1,3.515885,27,1.45,2.0658849999999997
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,puertorican,mismatch,interrogative-total-yn,Mi tia odia la lluvia,1,1,1,2.535325,28,1.35,1.1853249999999997
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,chilean,mismatch,declarative-broad-focus,El bebe comia muy bien,0,0,1,1.890235,29,1.27,0.6202350000000001
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,chilean,mismatch,interrogative-total-yn,El bebe comia muy bien,1,1,1,2.55061,30,1.42,1.13061
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,chilean,mismatch,interrogative-partial-wh,Por que desayuna muy bien,1,1,1,1.706325,31,1.45,0.25632500000000014
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,puertorican,match,interrogative-total-yn,Emilio ama la marcha,1,0,0,1.830385,32,1.2,0.630385
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,puertorican,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,1,0,0,2.474675,33,1.18,1.294675
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,argentine,mismatch,interrogative-total-yn,La nina lava el plato,1,1,1,2.85186,34,1.39,1.46186
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-leia-el-libro.wav,puertorican,match,interrogative-partial-wh,Cuando leia el libro,1,1,1,1.56601,35,1.01,0.5560099999999999
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,cuban,match,interrogative-partial-wh,Por que abre el regalo,1,1,1,1.560515,36,1.22,0.3405150000000001
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,argentine,match,interrogative-total-yn,Ana lleva el abrigo,1,1,1,1.676865,37,1.34,0.33686499999999997
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Mariano-habla-del-tiempo.wav,castilian,match,declarative-narrow-focus,Mariano habla del tiempo,0,0,1,2.37875,38,1.56,0.8187500000000001
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,cuban,mismatch,interrogative-partial-wh,Por que oia el rio,1,1,1,1.74,39,1.29,0.44999999999999996
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,chilean,match,declarative-narrow-focus,David leia el libro,0,0,1,2.490415,40,1.13,1.3604150000000002
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,peruvian,mismatch,declarative-broad-focus,La nina lava el plato,0,0,1,1.924715,41,1.5,0.42471499999999995
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,mexican,mismatch,interrogative-partial-wh,Por que vivia en Paris,1,1,1,2.34479,42,1.17,1.1747900000000002
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,mexican,mismatch,declarative-broad-focus,La maestra vive en Paris,0,0,1,1.58154,43,1.2,0.38154
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,chilean,match,interrogative-total-yn,Daniel iba a Bolivia,1,1,1,1.234665,44,1.06,0.17466499999999985
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,andalusian,mismatch,interrogative-total-yn,La maestra vive en Paris,1,1,1,1.725745,45,1.37,0.355745
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,puertorican,match,declarative-broad-focus,Maria bebe el vino,0,1,0,3.24414,46,1.13,2.11414
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-narrow-focus_Emilio-ama-la-marcha.wav,cuban,match,declarative-narrow-focus,Emilio ama la marcha,0,0,1,1.8268,47,1.26,0.5668
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,mexican,mismatch,declarative-narrow-focus,El bebe comia muy bien,0,0,1,3.036635,48,1.14,1.896635
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,puertorican,mismatch,interrogative-partial-wh,Cuando comia la fruta,1,1,1,1.547765,49,1.23,0.3177650000000001
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,peruvian,mismatch,interrogative-total-yn,El nino oye el rio,1,1,1,1.67807,50,1.45,0.22807
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,andalusian,mismatch,interrogative-total-yn,El hombre mira la luna,1,1,1,1.46682,51,1.32,0.14681999999999995
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,chilean,mismatch,declarative-broad-focus,Mi madre come la fruta,0,0,1,1.658215,52,1.19,0.46821500000000005
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,argentine,match,declarative-broad-focus,Emilio ama la marcha,0,0,1,1.84659,53,1.38,0.46659000000000006
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,andalusian,mismatch,interrogative-partial-wh,Cuando lavaba el plato,1,0,0,3.04591,54,1.28,1.76591
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,chilean,match,interrogative-total-yn,Maria bebe el vino,1,1,1,1.68765,55,1.2,0.48765000000000014
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,mexican,match,declarative-broad-focus,Mariano habla del tiempo,0,0,1,1.57773,56,1.22,0.3577300000000001
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,cuban,mismatch,interrogative-total-yn,Mi madre come la fruta,1,1,1,4.044695,57,1.27,2.774695
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,cuban,mismatch,declarative-narrow-focus,La nina lava el plato,0,0,1,1.703435,58,1.16,0.5434350000000001
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,puertorican,mismatch,declarative-broad-focus,Mi novio viene del lago,0,0,1,1.53053,59,1.22,0.31053
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,andalusian,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,0,0,1,1.56038,60,1.36,0.20038
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,chilean,match,interrogative-partial-wh,Cuando vendia el carro,1,1,1,1.47241,61,1.32,0.15240999999999993
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,andalusian,mismatch,declarative-narrow-focus,El nino oye el rio,0,0,1,3.65228,62,1.26,2.3922800000000004
5f06e85cf4e25a023d92fcc3,native,NA,Chile,Si,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-bebia-el-vino.wav,cuban,match,interrogative-partial-wh,Cuando bebia el vino,1,0,0,2.89892,63,1.12,1.7789199999999998
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,andalusian,mismatch,declarative-broad-focus,El bebe comia muy bien,0,1,0,1.88447,0,1.33,0.55447
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,andalusian,match,declarative-broad-focus,David leia el libro,0,0,1,2.36287,1,1.43,0.9328700000000001
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,chilean,mismatch,interrogative-partial-wh,Por que venia del lago,1,1,1,1.7798,2,1.33,0.4498
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,puertorican,mismatch,interrogative-total-yn,La maestra vive en Paris,1,0,0,4.00792,3,1.31,2.6979200000000003
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,mexican,mismatch,interrogative-partial-wh,Por que vivia en Paris,1,1,1,1.91426,4,1.17,0.7442600000000001
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,castilian,mismatch,declarative-narrow-focus,El bebe comia muy bien,0,0,1,2.876745,5,1.48,1.3967450000000001
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,chilean,mismatch,interrogative-partial-wh,Cuando comia la fruta,1,1,1,2.295095,6,1.24,1.055095
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,peruvian,mismatch,interrogative-total-yn,Mi novio viene del lago,1,1,1,2.470455,7,1.63,0.840455
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,mexican,mismatch,interrogative-total-yn,El nino oye el rio,1,1,1,1.74481,8,1.15,0.5948100000000001
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,argentine,match,interrogative-partial-wh,Por que abre el regalo,1,1,1,2.01596,9,1.16,0.8559600000000003
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,andalusian,match,interrogative-total-yn,Emilio ama la marcha,1,1,1,2.314775,10,1.38,0.9347750000000001
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,argentine,match,interrogative-total-yn,Maria bebe el vino,1,1,1,2.14513,11,1.26,0.88513
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,chilean,match,declarative-broad-focus,Mariano habla del tiempo,0,0,1,2.955555,12,1.47,1.485555
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,puertorican,match,declarative-broad-focus,Emilio ama la marcha,0,0,1,2.68124,13,1.24,1.4412399999999999
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,chilean,match,declarative-narrow-focus,Manuela vende el carro,0,0,1,1.682185,14,1.01,0.672185
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,mexican,mismatch,interrogative-total-yn,Mi tia odia la lluvia,1,1,1,1.715255,15,1.19,0.525255
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,castilian,match,declarative-broad-focus,Daniel iba a Bolivia,0,0,1,1.933895,16,1.46,0.47389499999999996
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,puertorican,match,interrogative-partial-wh,Cuando lleva el abrigo,1,1,1,2.16317,17,1.11,1.05317
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,cuban,match,declarative-broad-focus,Marta abre el regalo,0,0,1,1.90091,18,1.33,0.57091
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,argentine,mismatch,declarative-broad-focus,Mi tia odia la lluvia,0,0,1,2.32983,19,1.63,0.69983
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,argentine,mismatch,interrogative-partial-wh,Por que oia el rio,1,1,1,1.616835,20,1.2,0.41683500000000007
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,peruvian,match,declarative-broad-focus,Ana lleva el abrigo,0,0,1,2.09556,21,1.33,0.7655599999999998
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,mexican,mismatch,interrogative-total-yn,Mi madre come la fruta,1,1,1,1.568235,22,1.26,0.30823500000000004
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,andalusian,match,interrogative-total-yn,David leia el libro,1,1,1,2.062475,23,1.25,0.8124750000000001
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,chilean,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,1,1,1,1.77904,24,1.47,0.30904
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,cuban,match,interrogative-total-yn,Manuela vende el carro,1,0,0,1.762795,25,1.22,0.5427949999999999
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,puertorican,mismatch,interrogative-partial-wh,Cuando miraba la luna,1,1,1,3.251355,26,1.1,2.151355
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,andalusian,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,0,0,1,1.76443,27,1.36,0.40442999999999985
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Mariano-habla-del-tiempo.wav,andalusian,match,declarative-narrow-focus,Mariano habla del tiempo,0,0,1,2.59872,28,1.64,0.9587200000000002
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,cuban,match,interrogative-partial-wh,Cuando vendia el carro,1,0,0,3.193445,29,1.16,2.0334450000000004
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,castilian,match,interrogative-partial-wh,Por que iba a Bolivia,1,1,1,1.71285,30,1.45,0.26285000000000003
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-leia-el-libro.wav,mexican,match,interrogative-partial-wh,Cuando leia el libro,1,1,1,2.849025,31,1.03,1.8190250000000001
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,puertorican,mismatch,declarative-broad-focus,Mi madre come la fruta,0,0,1,2.232285,32,1.34,0.892285
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,mexican,mismatch,declarative-broad-focus,Mi novio viene del lago,0,0,1,1.74452,33,1.14,0.6045200000000002
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,chilean,mismatch,interrogative-total-yn,El hombre mira la luna,1,1,1,1.646575,34,1.18,0.46657499999999996
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,cuban,mismatch,interrogative-total-yn,El bebe comia muy bien,1,0,0,3.427265,35,1.29,2.1372649999999997
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,chilean,mismatch,declarative-narrow-focus,El nino oye el rio,0,0,1,2.74972,36,1.26,1.48972
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,mexican,match,declarative-broad-focus,Manuela vende el carro,0,0,1,2.44453,37,1.15,1.29453
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,peruvian,mismatch,declarative-broad-focus,El hombre mira la luna,0,0,1,1.768985,38,1.35,0.41898499999999994
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-maestra-vive-en-Paris.wav,andalusian,mismatch,declarative-narrow-focus,La maestra vive en Paris,0,0,1,2.510805,39,1.19,1.320805
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,peruvian,mismatch,interrogative-total-yn,La nina lava el plato,1,1,1,2.17425,40,1.43,0.7442499999999999
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,mexican,mismatch,declarative-narrow-focus,Mi madre come la fruta,0,0,1,3.55896,41,1.27,2.28896
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,mexican,match,declarative-broad-focus,Maria bebe el vino,0,0,1,1.77927,42,1.09,0.6892699999999998
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,andalusian,match,interrogative-total-yn,Daniel iba a Bolivia,1,1,1,1.619395,43,1.34,0.27939499999999984
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,argentine,mismatch,declarative-broad-focus,La maestra vive en Paris,0,0,1,2.34271,44,1.43,0.9127099999999999
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,peruvian,mismatch,declarative-narrow-focus,La nina lava el plato,0,0,1,1.911085,45,1.62,0.2910849999999998
5f08f3e3ff3278174e40069b,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-novio-viene-del-lago.wav,argentine,mismatch,declarative-narrow-focus,Mi novio viene del lago,0,0,1,3.10886,46,1.3,1.80886
